"column_record_id","record_scope","report_catalog_index","report_title","report_subject_area","report_path","column_index","column_source","column_xml_type","column_id","column_name","report_display_name","table_heading","column_heading","formula_type","formula","bin_rule_count","definition_catalog_index","definition_name","definition_table_heading","definition_column_heading","definition_path","is_resolved","is_referenced"
"C564","report_column",219,"UCI Physical Holdings and Titles Report - all data with all exclusions noted","Physical Items","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/UCI Physical Holdings and Titles Report - all data with all exclusions noted",14,"inline","regularColumn","c8e899941a96c70a9","""Physical Item Details"".""Statistics Note 2""","""Physical Item Details"".""Statistics Note 2""",,,"sqlExpression","""Physical Item Details"".""Statistics Note 2""",0,,,,,,,
"C565","report_column",219,"UCI Physical Holdings and Titles Report - all data with all exclusions noted","Physical Items","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/UCI Physical Holdings and Titles Report - all data with all exclusions noted",15,"inline","regularColumn","c310edc5f47837df2","""Physical Item Details"".""Item Policy""","""Physical Item Details"".""Item Policy""",,,"sqlExpression","""Physical Item Details"".""Item Policy""",0,,,,,,,
"C566","report_column",219,"UCI Physical Holdings and Titles Report - all data with all exclusions noted","Physical Items","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/UCI Physical Holdings and Titles Report - all data with all exclusions noted",16,"inline","regularColumn","c9e77be7c93beb7cd","""Physical Item Details"".""Physical Item Id""","""Physical Item Details"".""Physical Item Id""",,,"sqlExpression","""Physical Item Details"".""Physical Item Id""",0,,,,,,,
"C567","report_column",219,"UCI Physical Holdings and Titles Report - all data with all exclusions noted","Physical Items","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/UCI Physical Holdings and Titles Report - all data with all exclusions noted",17,"inline","regularColumn","cf455aef45c7f7222","Bibliographic Details.Suppressed From Discovery","Bibliographic Details.Suppressed From Discovery","Bibliographic Details","Bibliographic Details.Suppressed From Discovery","sqlExpression","""Bibliographic Details"".""Suppressed From Discovery""",0,,,,,,,
"C568","report_column",219,"UCI Physical Holdings and Titles Report - all data with all exclusions noted","Physical Items","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/UCI Physical Holdings and Titles Report - all data with all exclusions noted",18,"inline","regularColumn","c9b2c25fb41d8e48f","Location.Suppressed from Discovery","Location.Suppressed from Discovery","Location","Location.Suppressed from Discovery","sqlExpression","""Location"".""Suppressed from Discovery""",0,,,,,,,
"C569","report_column",219,"UCI Physical Holdings and Titles Report - all data with all exclusions noted","Physical Items","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/UCI Physical Holdings and Titles Report - all data with all exclusions noted",19,"inline","regularColumn","ca058f13027ee1aa3","Holdings Details.Suppressed from Discovery","Holdings Details.Suppressed from Discovery","Holdings Details","Holdings Details.Suppressed from Discovery","sqlExpression","""Holdings Details"".""Suppressed from Discovery""",0,,,,,,,
"C570","report_column",219,"UCI Physical Holdings and Titles Report - all data with all exclusions noted","Physical Items","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/UCI Physical Holdings and Titles Report - all data with all exclusions noted",20,"inline","regularColumn","c2d1ffd0d1a711088","Holdings Details.Suppressed from Discovery by Suppressed Location","Holdings Details.Suppressed from Discovery by Suppressed Location","Holdings Details","Holdings Details.Suppressed from Discovery by Suppressed Location","sqlExpression","""Holdings Details"".""Suppressed from Discovery by Suppressed Location""",0,,,,,,,
"C571","report_column",219,"UCI Physical Holdings and Titles Report - all data with all exclusions noted","Physical Items","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/UCI Physical Holdings and Titles Report - all data with all exclusions noted",21,"inline","regularColumn","cc7ebf0d695c93dbc","""Bibliographic Details"".""Uniform Resource Identifier""","""Bibliographic Details"".""Uniform Resource Identifier""",,,"sqlExpression","""Bibliographic Details"".""Uniform Resource Identifier""",0,,,,,,,
"C572","report_column",219,"UCI Physical Holdings and Titles Report - all data with all exclusions noted","Physical Items","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/UCI Physical Holdings and Titles Report - all data with all exclusions noted",22,"inline","regularColumn","c1ab7b2a8031c0ee2","""Bibliographic Details"".""MMS Id""","""Bibliographic Details"".""MMS Id""",,,"sqlExpression","""Bibliographic Details"".""MMS Id""",0,,,,,,,
"C573","report_column",220,"UCR Check-Out Type Categorization Report","Fulfillment","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Preparation review reports/Fulfillment preparation review reports/UCR Check-Out Type Categorization Report",1,"inline","regularColumn","c1dd75bb8745f81b3","""Institution"".""Institution Name""","""Institution"".""Institution Name""",,,"sqlExpression","""Institution"".""Institution Name""",0,,,,,,,
"C574","report_column",220,"UCR Check-Out Type Categorization Report","Fulfillment","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Preparation review reports/Fulfillment preparation review reports/UCR Check-Out Type Categorization Report",2,"saved_reference","savedRegularColumnRef","cd8bb23fbc1b21ed8","UCR Check-Out Type","UCR Check-Out Type",,,,,0,,,,,"/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/UCR Check-Out Type",FALSE,
"C575","report_column",220,"UCR Check-Out Type Categorization Report","Fulfillment","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Preparation review reports/Fulfillment preparation review reports/UCR Check-Out Type Categorization Report",3,"inline","regularColumn","c927692f1cd705021","""Item Location at Time of Loan"".""Library Name""","""Item Location at Time of Loan"".""Library Name""",,,"sqlExpression","""Item Location at Time of Loan"".""Library Name""",0,,,,,,,
"C576","report_column",220,"UCR Check-Out Type Categorization Report","Fulfillment","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Preparation review reports/Fulfillment preparation review reports/UCR Check-Out Type Categorization Report",4,"inline","regularColumn","c4d5c697d28573c83","""Item Location at Time of Loan"".""Library Code""","""Item Location at Time of Loan"".""Library Code""",,,"sqlExpression","""Item Location at Time of Loan"".""Library Code""",0,,,,,,,
"C577","report_column",220,"UCR Check-Out Type Categorization Report","Fulfillment","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Preparation review reports/Fulfillment preparation review reports/UCR Check-Out Type Categorization Report",5,"inline","regularColumn","ceb7f5391f7776379","""Item Location at Time of Loan"".""Location Name""","""Item Location at Time of Loan"".""Location Name""",,,"sqlExpression","""Item Location at Time of Loan"".""Location Name""",0,,,,,,,
"C578","report_column",220,"UCR Check-Out Type Categorization Report","Fulfillment","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Preparation review reports/Fulfillment preparation review reports/UCR Check-Out Type Categorization Report",6,"inline","regularColumn","cb1f208b2ef8ba1b5","""Item Location at Time of Loan"".""Location Code""","""Item Location at Time of Loan"".""Location Code""",,,"sqlExpression","""Item Location at Time of Loan"".""Location Code""",0,,,,,,,
"C579","report_column",220,"UCR Check-Out Type Categorization Report","Fulfillment","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Preparation review reports/Fulfillment preparation review reports/UCR Check-Out Type Categorization Report",7,"saved_reference","savedRegularColumnRef","cf1ebc6114a8a5efa","FY 2025-26 Loans (Not In House)","FY 2025-26 Loans (Not In House)",,,,,0,,,,,"/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/FY 2025-26 Loans (Not In House)",FALSE,
"C580","report_column",221,"UCR User Group categorization report","Fulfillment","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Preparation review reports/Fulfillment preparation review reports/UCR User Group categorization report",1,"inline","regularColumn","ce3c570053857fbdf","""Institution"".""Institution Name""","""Institution"".""Institution Name""",,,"sqlExpression","""Institution"".""Institution Name""",0,,,,,,,
"C581","report_column",221,"UCR User Group categorization report","Fulfillment","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Preparation review reports/Fulfillment preparation review reports/UCR User Group categorization report",2,"saved_reference","savedRegularColumnRef","ceb599d26cd947b3a","UCR User Group","UCR User Group",,,,,0,,,,,"/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/UCR User Group",FALSE,
"C582","report_column",221,"UCR User Group categorization report","Fulfillment","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Preparation review reports/Fulfillment preparation review reports/UCR User Group categorization report",3,"inline","regularColumn","cfe30d860f8b2beb5","""Borrower Details"".""User Group""","""Borrower Details"".""User Group""",,,"sqlExpression","""Borrower Details"".""User Group""",0,,,,,,,
"C583","report_column",223,"UCLA Physical Holdings and Titles Report","Physical Items","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/UCLA Physical Holdings and Titles Report",1,"saved_reference","savedRegularColumnRef","cf296931493645e9f","UCLA SLF/campus designator","campus designator",,,"binned","""Institution"".""Institution Name""",5,284,"Physical - UCLA SLF/campus designator","Institution","UCLA SLF/campus designator","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Physical - UCLA SLF/campus designator",TRUE,
"C584","report_column",223,"UCLA Physical Holdings and Titles Report","Physical Items","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/UCLA Physical Holdings and Titles Report",2,"saved_reference","savedRegularColumnRef","cc6c73b4a647065fb","UCLA Library Stats Category","UCLA Library Stats Category",,,,,0,,,,,"/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/UCLA Library Stats Category",FALSE,
"C585","report_column",223,"UCLA Physical Holdings and Titles Report","Physical Items","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/UCLA Physical Holdings and Titles Report",3,"inline","regularColumn","cef0eeaa37f790512","""Location"".""Library Name""","""Location"".""Library Name""",,,"sqlExpression","""Location"".""Library Name""",0,,,,,,,
"C586","report_column",223,"UCLA Physical Holdings and Titles Report","Physical Items","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/UCLA Physical Holdings and Titles Report",4,"inline","regularColumn","c90eced759e6c5798","""Location"".""Library Code""","""Location"".""Library Code""",,,"sqlExpression","""Location"".""Library Code""",0,,,,,,,
"C587","report_column",223,"UCLA Physical Holdings and Titles Report","Physical Items","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/UCLA Physical Holdings and Titles Report",5,"inline","regularColumn","c157e5aae90941fda","""Location"".""Location Name""","""Location"".""Location Name""",,,"sqlExpression","""Location"".""Location Name""",0,,,,,,,
"C588","report_column",223,"UCLA Physical Holdings and Titles Report","Physical Items","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/UCLA Physical Holdings and Titles Report",6,"inline","regularColumn","c7d4ef11e2620d334","""Location"".""Location Code""","""Location"".""Location Code""",,,"sqlExpression","""Location"".""Location Code""",0,,,,,,,
"C589","report_column",223,"UCLA Physical Holdings and Titles Report","Physical Items","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/UCLA Physical Holdings and Titles Report",7,"inline","regularColumn","c4ab6dc400aea3680","""Bibliographic Details"".""Resource Type""","""Bibliographic Details"".""Resource Type""",,,"sqlExpression","""Bibliographic Details"".""Resource Type""",0,,,,,,,
"C590","report_column",223,"UCLA Physical Holdings and Titles Report","Physical Items","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/UCLA Physical Holdings and Titles Report",8,"saved_reference","savedRegularColumnRef","c4067449352bd274e","Holdings Added Year","Physical - Holdings Added Year",,,"binned","""Item Creation Date"".""Item Creation Date""",1,265,"Physical - Holdings Added Year","Item Creation Date","Holdings Added Year","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Physical - Holdings Added Year",TRUE,
"C591","report_column",223,"UCLA Physical Holdings and Titles Report","Physical Items","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/UCLA Physical Holdings and Titles Report",9,"saved_reference","savedRegularColumnRef","c7627a31e783be0dd","Count of Physical Holdings","Count of Physical Holdings",,,,,0,,,,,"/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Count of Physical Holdings",FALSE,
"C592","report_column",223,"UCLA Physical Holdings and Titles Report","Physical Items","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/UCLA Physical Holdings and Titles Report",10,"saved_reference","savedRegularColumnRef","cc483d35555242a31","Count of Physical Titles","Count of Physical Titles",,,,,0,,,,,"/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Count of Physical Titles",FALSE,
"C593","report_column",225,"UCM Physical Holdings and Titles Report","Physical Items","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/UCM Physical Holdings and Titles Report",1,"saved_reference","savedRegularColumnRef","c26bf758146cba529","campus designator","campus designator",,,,,0,,,,,"/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/UCM SLF/campus designator",FALSE,
"C594","report_column",225,"UCM Physical Holdings and Titles Report","Physical Items","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/UCM Physical Holdings and Titles Report",2,"saved_reference","savedRegularColumnRef","c5a52ce973de382e9","UCM Library Stats Category","UCM Library Stats Category",,,,,0,,,,,"/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/UCM Library Stats Category",FALSE,
"C595","report_column",225,"UCM Physical Holdings and Titles Report","Physical Items","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/UCM Physical Holdings and Titles Report",3,"inline","regularColumn","ccb283a11aa8b6e6b","""Location"".""Library Name""","""Location"".""Library Name""",,,"sqlExpression","""Location"".""Library Name""",0,,,,,,,
"C596","report_column",225,"UCM Physical Holdings and Titles Report","Physical Items","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/UCM Physical Holdings and Titles Report",4,"inline","regularColumn","cbe3f8ce31d1b46f1","""Location"".""Library Code""","""Location"".""Library Code""",,,"sqlExpression","""Location"".""Library Code""",0,,,,,,,
"C597","report_column",225,"UCM Physical Holdings and Titles Report","Physical Items","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/UCM Physical Holdings and Titles Report",5,"inline","regularColumn","c60631ef88a59ef0f","""Location"".""Location Name""","""Location"".""Location Name""",,,"sqlExpression","""Location"".""Location Name""",0,,,,,,,
"C598","report_column",225,"UCM Physical Holdings and Titles Report","Physical Items","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/UCM Physical Holdings and Titles Report",6,"inline","regularColumn","c377892e021ba2d7b","""Location"".""Location Code""","""Location"".""Location Code""",,,"sqlExpression","""Location"".""Location Code""",0,,,,,,,
"C599","report_column",225,"UCM Physical Holdings and Titles Report","Physical Items","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/UCM Physical Holdings and Titles Report",7,"inline","regularColumn","cf4c81ae71bc766d6","""Bibliographic Details"".""Resource Type""","""Bibliographic Details"".""Resource Type""",,,"sqlExpression","""Bibliographic Details"".""Resource Type""",0,,,,,,,
"C600","report_column",225,"UCM Physical Holdings and Titles Report","Physical Items","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/UCM Physical Holdings and Titles Report",8,"saved_reference","savedRegularColumnRef","c6a31583775fae036","Holdings Added Year","Physical - Holdings Added Year",,,"binned","""Item Creation Date"".""Item Creation Date""",1,265,"Physical - Holdings Added Year","Item Creation Date","Holdings Added Year","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Physical - Holdings Added Year",TRUE,
"C601","report_column",225,"UCM Physical Holdings and Titles Report","Physical Items","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/UCM Physical Holdings and Titles Report",9,"saved_reference","savedRegularColumnRef","cb394f0163c061473","Count of Physical Holdings","Count of Physical Holdings",,,,,0,,,,,"/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Count of Physical Holdings",FALSE,
"C602","report_column",225,"UCM Physical Holdings and Titles Report","Physical Items","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/UCM Physical Holdings and Titles Report",10,"saved_reference","savedRegularColumnRef","c9c5cdc70d81406c0","Count of Physical Titles","Count of Physical Titles",,,,,0,,,,,"/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Count of Physical Titles",FALSE,
"C603","report_column",227,"UCR Physical Holdings and Titles Report","Physical Items","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/UCR Physical Holdings and Titles Report",1,"saved_reference","savedRegularColumnRef","c9e85a30596e786b8","campus designator","campus designator",,,,,0,,,,,"/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/UCR SLF/campus designator",FALSE,
"C604","report_column",227,"UCR Physical Holdings and Titles Report","Physical Items","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/UCR Physical Holdings and Titles Report",2,"saved_reference","savedRegularColumnRef","c815a8c9612bce20a","UCR Library Stats Category","UCR Library Stats Category",,,,,0,,,,,"/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/UCR Library Stats Category",FALSE,
"C605","report_column",227,"UCR Physical Holdings and Titles Report","Physical Items","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/UCR Physical Holdings and Titles Report",3,"inline","regularColumn","cafffd1e71a5a7ac8","""Location"".""Library Name""","""Location"".""Library Name""",,,"sqlExpression","""Location"".""Library Name""",0,,,,,,,
"C606","report_column",227,"UCR Physical Holdings and Titles Report","Physical Items","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/UCR Physical Holdings and Titles Report",4,"inline","regularColumn","c0046ba395cf6caff","""Location"".""Library Code""","""Location"".""Library Code""",,,"sqlExpression","""Location"".""Library Code""",0,,,,,,,
"C607","report_column",227,"UCR Physical Holdings and Titles Report","Physical Items","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/UCR Physical Holdings and Titles Report",5,"inline","regularColumn","c5e8cde1ba74beea7","""Location"".""Location Name""","""Location"".""Location Name""",,,"sqlExpression","""Location"".""Location Name""",0,,,,,,,
"C608","report_column",227,"UCR Physical Holdings and Titles Report","Physical Items","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/UCR Physical Holdings and Titles Report",6,"inline","regularColumn","c3e3e024d301c6319","""Location"".""Location Code""","""Location"".""Location Code""",,,"sqlExpression","""Location"".""Location Code""",0,,,,,,,
"C609","report_column",227,"UCR Physical Holdings and Titles Report","Physical Items","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/UCR Physical Holdings and Titles Report",7,"inline","regularColumn","cd536c10c479d7815","""Bibliographic Details"".""Resource Type""","""Bibliographic Details"".""Resource Type""",,,"sqlExpression","""Bibliographic Details"".""Resource Type""",0,,,,,,,
"C610","report_column",227,"UCR Physical Holdings and Titles Report","Physical Items","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/UCR Physical Holdings and Titles Report",8,"saved_reference","savedRegularColumnRef","c9670a771fe2ad617","Holdings Added Year","Physical - Holdings Added Year",,,"binned","""Item Creation Date"".""Item Creation Date""",1,265,"Physical - Holdings Added Year","Item Creation Date","Holdings Added Year","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Physical - Holdings Added Year",TRUE,
"C611","report_column",227,"UCR Physical Holdings and Titles Report","Physical Items","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/UCR Physical Holdings and Titles Report",9,"saved_reference","savedRegularColumnRef","c4121df0acdd2ca3b","Count of Physical Holdings","Count of Physical Holdings",,,,,0,,,,,"/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Count of Physical Holdings",FALSE,
"C612","report_column",227,"UCR Physical Holdings and Titles Report","Physical Items","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Final stats reports (for July 1)/Physical/UCR Physical Holdings and Titles Report",10,"saved_reference","savedRegularColumnRef","ce4948648c0ab650b","Count of Physical Titles","Count of Physical Titles",,,,,0,,,,,"/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Count of Physical Titles",FALSE,
"C613","report_column",228,"UCSB Check-Out Type Categorization Report","Fulfillment","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Preparation review reports/Fulfillment preparation review reports/UCSB Check-Out Type Categorization Report",1,"inline","regularColumn","ca1ce52137e00fd72","""Institution"".""Institution Name""","""Institution"".""Institution Name""",,,"sqlExpression","""Institution"".""Institution Name""",0,,,,,,,
"C614","report_column",228,"UCSB Check-Out Type Categorization Report","Fulfillment","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Preparation review reports/Fulfillment preparation review reports/UCSB Check-Out Type Categorization Report",2,"saved_reference","savedRegularColumnRef","cda42d3d3310d2cf4","UCSB Check-Out Type","UCSB Check-Out Type",,,,,0,,,,,"/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/UCSB Check-Out Type",FALSE,
"C615","report_column",228,"UCSB Check-Out Type Categorization Report","Fulfillment","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Preparation review reports/Fulfillment preparation review reports/UCSB Check-Out Type Categorization Report",3,"inline","regularColumn","cab698e1a09687d7d","""Item Location at Time of Loan"".""Library Name""","""Item Location at Time of Loan"".""Library Name""",,,"sqlExpression","""Item Location at Time of Loan"".""Library Name""",0,,,,,,,
"C616","report_column",228,"UCSB Check-Out Type Categorization Report","Fulfillment","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Preparation review reports/Fulfillment preparation review reports/UCSB Check-Out Type Categorization Report",4,"inline","regularColumn","c451ce4a330cea57c","""Item Location at Time of Loan"".""Library Code""","""Item Location at Time of Loan"".""Library Code""",,,"sqlExpression","""Item Location at Time of Loan"".""Library Code""",0,,,,,,,
"C617","report_column",228,"UCSB Check-Out Type Categorization Report","Fulfillment","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Preparation review reports/Fulfillment preparation review reports/UCSB Check-Out Type Categorization Report",5,"inline","regularColumn","c5b9951b3d992d6a8","""Item Location at Time of Loan"".""Location Name""","""Item Location at Time of Loan"".""Location Name""",,,"sqlExpression","""Item Location at Time of Loan"".""Location Name""",0,,,,,,,
"C618","report_column",228,"UCSB Check-Out Type Categorization Report","Fulfillment","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Preparation review reports/Fulfillment preparation review reports/UCSB Check-Out Type Categorization Report",6,"inline","regularColumn","ccece23b38799fff5","""Item Location at Time of Loan"".""Location Code""","""Item Location at Time of Loan"".""Location Code""",,,"sqlExpression","""Item Location at Time of Loan"".""Location Code""",0,,,,,,,
"C619","report_column",228,"UCSB Check-Out Type Categorization Report","Fulfillment","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Preparation review reports/Fulfillment preparation review reports/UCSB Check-Out Type Categorization Report",7,"saved_reference","savedRegularColumnRef","c6d16040bf27c4377","FY 2025-26 Loans (Not In House)","FY 2025-26 Loans (Not In House)",,,,,0,,,,,"/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/FY 2025-26 Loans (Not In House)",FALSE,
