"saved_column_name","rule_id","bin_criterion","bin_label","explanation","base_formula"
"zzBACKUP Electronic - Global Stats Electronic included/excluded designator","SC64-R2","""Bibliographic Details"".""Title"" = ' '","Excluded","","""Electronic Collection"".""Electronic Collection Public Name"""
"zzBACKUP Electronic - Global Stats Electronic included/excluded designator","SC64-R3","""Bibliographic Details"".""Title"" = ''","Excluded","","""Electronic Collection"".""Electronic Collection Public Name"""
"zzBACKUP Electronic - Global Stats Electronic included/excluded designator","SC64-R4","""Bibliographic Details"".""MMS Id"" <= '0'","Excluded","","""Electronic Collection"".""Electronic Collection Public Name"""
"zzBACKUP Electronic - Global Stats Electronic included/excluded designator","SC64-R5","""Portfolio"".""Portfolio Id"" <= '0'","Excluded","","""Electronic Collection"".""Electronic Collection Public Name"""
"zzBACKUP Electronic - Global Stats Electronic included/excluded designator","SC64-R6","""Bibliographic Details"".""Suppressed From Discovery"" NOT IN ('NULL', 'No')","Excluded","","""Electronic Collection"".""Electronic Collection Public Name"""
"zzBACKUP Electronic - Global Stats Electronic included/excluded designator","SC64-R7","""Portfolio"".""Lifecycle"" <> 'In Repository'","Excluded","","""Electronic Collection"".""Electronic Collection Public Name"""
"zzBACKUP Electronic - Global Stats Electronic included/excluded designator","SC64-R8","""Electronic Collection"".""Electronic Collection Public Name (override)"" = 'JSTOR Books DDA' AND ""Bibliographic Details"".""Local Param 01"" LIKE '%CDL%' AND DESCRIPTOR_IDOF(""Physical Items"".""Institution"".""Institution Name"") = 6531","Excluded","","""Electronic Collection"".""Electronic Collection Public Name"""
"zzBACKUP Electronic - Global Stats Electronic included/excluded designator","SC64-R9","""Electronic Collection"".""Electronic Collection Interface Name"" LIKE '%Airiti%' AND ""Bibliographic Details"".""Local Param 01"" LIKE '%CDL%' AND DESCRIPTOR_IDOF(""Physical Items"".""Institution"".""Institution Name"") = 6531","Excluded","","""Electronic Collection"".""Electronic Collection Public Name"""
"zzBACKUP Electronic - Global Stats Electronic included/excluded designator","SC64-R10","""Electronic Collection"".""Electronic Collection Interface Name"" LIKE '%CNPeReading%' AND ""Bibliographic Details"".""Local Param 01"" LIKE '%CDL%' AND DESCRIPTOR_IDOF(""Physical Items"".""Institution"".""Institution Name"") = 6531","Excluded","","""Electronic Collection"".""Electronic Collection Public Name"""
"zzBACKUP Electronic - Global Stats Electronic included/excluded designator","SC64-R11","""Electronic Collection"".""Electronic Collection Public Name"" = 'DOAB Directory of Open Access Books' AND DESCRIPTOR_IDOF(""Physical Items"".""Institution"".""Institution Name"") = 6531","Excluded","","""Electronic Collection"".""Electronic Collection Public Name"""
"zzBACKUP Electronic - Global Stats Electronic included/excluded designator","SC64-R12","""Electronic Collection"".""Electronic Collection Public Name"" LIKE '%Kanopy%' AND DESCRIPTOR_IDOF(""Physical Items"".""Institution"".""Institution Name"") = 6531","Excluded","","""Electronic Collection"".""Electronic Collection Public Name"""
"zzBACKUP Electronic - Global Stats Electronic included/excluded designator","SC64-R13","DESCRIPTOR_IDOF(""Physical Items"".""Institution"".""Institution Name"") = 4701 AND ""Electronic Collection"".""Electronic Collection Public Name"" IN ('R2 Digital Library DDA', 'EBL online monographs', 'Sage online monographs EBS (Sage EBS) purchased', 'Taylor & Francis online monographs (EBS)', 'Bloomsbury EBA')","Excluded","","""Electronic Collection"".""Electronic Collection Public Name"""
"zzBACKUP Electronic - Global Stats Electronic included/excluded designator","SC64-R14","""Bibliographic Details"".""Resource Type"" IN ('NULL', 'Unknown')","Excluded","","""Electronic Collection"".""Electronic Collection Public Name"""
"zzBACKUP Electronic - Global Stats Electronic included/excluded designator","SC64-R15","""Electronic Collection"".""Electronic Collection Public Name"" IN ('Swank Motion Pictures Trial', 'Trial Feedback Form') OR ""Electronic Collection"".""Electronic Collection Public Name (override)"" = 'Japan Times Digital Archive, 1897-2018 TRIAL'","Excluded","","""Electronic Collection"".""Electronic Collection Public Name"""
"zzBACKUP Electronic - Global Stats Electronic included/excluded designator","SC64-R16","DESCRIPTOR_IDOF(""E-Inventory"".""Institution"".""Institution Name"") = 4876 AND ""Portfolio"".""Purchase Model"" LIKE ('%Owned%')","Included","","""Electronic Collection"".""Electronic Collection Public Name"""
"zzBACKUP Electronic - Global Stats Electronic included/excluded designator","SC64-R17","DESCRIPTOR_IDOF(""E-Inventory"".""Institution"".""Institution Name"") = 6535 AND ""Portfolio"".""Purchase Model"" LIKE ('%Owned%')","Included","","""Electronic Collection"".""Electronic Collection Public Name"""
"zzBACKUP Electronic - Global Stats Electronic included/excluded designator","SC64-R18","DESCRIPTOR_IDOF(""E-Inventory"".""Institution"".""Institution Name"") = 6534 AND ""Portfolio"".""Purchase Model"" LIKE ('%Owned%')","Included","","""Electronic Collection"".""Electronic Collection Public Name"""
"zzBACKUP Electronic - Global Stats Electronic included/excluded designator","SC64-R19","DESCRIPTOR_IDOF(""E-Inventory"".""Institution"".""Institution Name"") = 6534 AND ""Portfolio"".""Purchase Model"" LIKE ('%Subscription%')","Included","","""Electronic Collection"".""Electronic Collection Public Name"""
"zzBACKUP Electronic - Global Stats Electronic included/excluded designator","SC64-R20","DESCRIPTOR_IDOF(""E-Inventory"".""Institution"".""Institution Name"") = 6534 AND ""Portfolio"".""Purchase Model"" LIKE ('%DDA%Candidate%')","Excluded","","""Electronic Collection"".""Electronic Collection Public Name"""
"zzBACKUP Electronic - Global Stats Electronic included/excluded designator","SC64-R21","DESCRIPTOR_IDOF(""E-Inventory"".""Institution"".""Institution Name"") = 6535 AND ""Portfolio"".""Purchase Model"" LIKE ('%DDA%Candidate%')","Excluded","","""Electronic Collection"".""Electronic Collection Public Name"""
"zzBACKUP Electronic - Global Stats Electronic included/excluded designator","SC64-R22","DESCRIPTOR_IDOF(""E-Inventory"".""Institution"".""Institution Name"") = 4876 AND ""E-inventory"".""Portfolio"".""Purchase Model"" = 'DDA Candidate' AND ""E-inventory"".""Electronic Collection"".""Electronic Collection Public Name"" = 'Ebook Central Perpetual, DDA and Subscription Titles'","Excluded","","""Electronic Collection"".""Electronic Collection Public Name"""
"zzBACKUP Electronic - Global Stats Electronic included/excluded designator","SC64-R23","""Electronic Collection"".""Electronic Collection Public Name"" = 'Ebook Central Perpetual, DDA and Subscription Titles' AND ""Portfolio"".""Purchase Model"" LIKE ('%DDA%Candidate%')","Excluded","","""Electronic Collection"".""Electronic Collection Public Name"""
"zzBACKUP Electronic - Global Stats Electronic included/excluded designator","SC64-R24","""Portfolio Library Unit"".""Library Name"" LIKE 'X_Do_Not_Use_%'","Excluded","","""Electronic Collection"".""Electronic Collection Public Name"""
"zzBACKUP Electronic - Global Stats Electronic included/excluded designator","SC64-R25","""Electronic Collection"".""Electronic Collection Public Name"" IN ('R2 Digital Library PDA Discoverable Titles')","Excluded","","""Electronic Collection"".""Electronic Collection Public Name"""
"zzBACKUP Electronic - Global Stats Electronic included/excluded designator","SC64-R26","""Electronic Collection"".""Electronic Collection Public Name (override)"" IN ('EBL online monographs purchased', 'EBSCO Japanese DDA Purchased', 'ENGnetBASE DDA Purchased 2013', 'ENGnetBASE DDA Purchased 2015', 'ENGnetBASE DDA Purchased 2016', 'ENGnetBase DDA Purchased 2014', 'YBP/eBrary DDA Purchased')","Included","","""Electronic Collection"".""Electronic Collection Public Name"""
"zzBACKUP Electronic - Global Stats Electronic included/excluded designator","SC64-R27","DESCRIPTOR_IDOF(""E-Inventory"".""Institution"".""Institution Name"") = 6535 AND ""Electronic Collection"".""Electronic Collection Public Name"" = 'Ebook Central Perpetual, DDA and Subscription Titles' AND ""Portfolio"".""Purchase Model"" IN ('DDA Candidate Owned', 'Owned', 'Owned, Subscription', 'Subscription')","Included","","""Electronic Collection"".""Electronic Collection Public Name"""
"zzBACKUP Electronic - Global Stats Electronic included/excluded designator","SC64-R28","""Electronic Collection"".""Electronic Collection Public Name"" IN ('Ebook Central Perpetual, DDA and Subscription Titles', 'EBSCO (UCSD). eBook Collection DDA online monographs.', 'R2 Digital Library DDA') AND ""Portfolio"".""Purchase Model"" NOT IN ('DDA Candidate Owned', 'Owned', 'Owned, Subscription', 'Subscription')","Included","","""Electronic Collection"".""Electronic Collection Public Name"""
"zzBACKUP Electronic - Global Stats Electronic included/excluded designator","SC64-R29","""Electronic Collection"".""Electronic Collection Public Name"" is equal to / is in Ebook Central Perpetual, DDA and Subscription Titles; EBSCO (UCSD). eBook Collection DDA online monographs.; R2 Digital Library DDA","Included","","""Electronic Collection"".""Electronic Collection Public Name"""
"zzBACKUP Electronic - Global Stats Electronic included/excluded designator","SC64-R30","""Electronic Collection"".""Electronic Collection Public Name"" is equal to / is in British and Irish Women's Letters and Diaries: First Edition (Pre-January 2009 Purchasers Only); Books@Ovid - LWW JBIB Book Collection 2017-2018 Purchase; Books@Ovid Purchase; Books@Ovid Purchase Complete; North American Indian Drama: First Edition (Pre-October 2012 Purchasers Only); Twentieth Century North American Drama: First Edition (Pre-October 2012 Purchasers Only); Institute of Physics Historic Archive Purchase; Maruzen eBook Library; Berkeley LDC purchases; IGI Global Evidence Based PURCHASED; Oxford University Press Anthropology Local Purchased Collection; Sage EBS; Sage online monographs EBS (Sage EBS) purchased; UC Davis locally purchased monographs_LOCAL; UCSC owned streaming video; African Writers Series (pre-September 2011 purchase); SAGE Complete Deep Backfile Purchase 2008; SAGE Deep Backfile Upgrade Purchase 2009; SAGE Deep Backfile Upgrade Purchase 2010; SAGE Deep Backfile Upgrade Purchase 2011; SAGE Deep Backfile Upgrade Purchase 2012; SAGE Deep Backfile Upgrade Purchase 2013; SAGE Deep Backfile Upgrade Purchase 2014; SAGE Deep Backfile Upgrade Purchase 2015; SAGE Deep Backfile Upgrade Purchase 2016; SAGE Deep Backfile Upgrade Purchase 2017; SAGE Psychology Subject Collection Backfile Purchase; Taylor & Francis online monographs (EBS) purchased","Included","","""Electronic Collection"".""Electronic Collection Public Name"""
"zzBACKUP Electronic - Global Stats Electronic included/excluded designator","SC64-R31","""Electronic Collection"".""Electronic Collection Public Name""","Included","","""Electronic Collection"".""Electronic Collection Public Name"""
"zzBACKUP Electronic - Global Stats Electronic included/excluded designator","SC64-R32","DESCRIPTOR_IDOF(""Physical Items"".""Institution"".""Institution Name"") = 3126 AND ""Electronic Collection"".""Electronic Collection Public Name"" = 'Palace App (read this ebook on your phone or tablet)_LOCAL'","Excluded","","""Electronic Collection"".""Electronic Collection Public Name"""
"zzBACKUP Electronic - Global Stats Electronic included/excluded designator","SC64-R33","DESCRIPTOR_IDOF(""Physical Items"".""Institution"".""Institution Name"") = 6531 AND ""Electronic Collection"".""Electronic Collection Public Name"" = 'Read via the Palace Project ebook pilot!'","Excluded","","""Electronic Collection"".""Electronic Collection Public Name"""
"zzBACKUP Electronic - Global Stats Electronic included/excluded designator","SC64-R34","DESCRIPTOR_IDOF(""Physical Items"".""Institution"".""Institution Name"") = 4706 AND ""Electronic Collection"".""Electronic Collection Public Name"" = 'E-Book Discovery'","Excluded","","""Electronic Collection"".""Electronic Collection Public Name"""
"zzBACKUP Electronic - Global Stats Electronic included/excluded designator","SC64-R35","DESCRIPTOR_IDOF(""E-Inventory"".""Institution"".""Institution Name"") = 6535 AND ""Electronic Collection"".""Electronic Collection Public Name"" IN ('EBSCO (UCSD). eBook Collection DDA online monographs.', 'JSTOR DDA online monographs (UCSD).')","Excluded","","""Electronic Collection"".""Electronic Collection Public Name"""
"zzBACKUP Electronic - Global Stats Electronic included/excluded designator","SC64-OTHER","All other values","Included","","""Electronic Collection"".""Electronic Collection Public Name"""
