"rule_id","rule_type","source_type","record_scope","rule_name","rule_index","rule_kind","criterion_text","review_label","explanation","criterion_text_category","join_operator","value_count","report_catalog_index","report_title","report_path","report_column_index","definition_catalog_index","definition_name","definition_path"
"SC54-OTHER","Column","standalone_saved_object","standalone_saved_object","Physical - UCR SLF/campus designator",5,"otherwise","All other values","Other campuses","","""Institution"".""Institution Name""",,,,,,,290,"Physical - UCR SLF/campus designator","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Physical - UCR SLF/campus designator"
"SC55-R1","Column","standalone_saved_object","standalone_saved_object","Physical - UCSB Library Stats Category",1,"when","DESCRIPTOR_IDOF(""Physical Items"".""Institution"".""Institution Name"") = (6532) AND ""Location"".""Library Code"" = 'NRLF' AND ""Location"".""Location Code"" LIKE ('ns%')","General","","""Location"".""Library Code""",,,,,,,291,"Physical - UCSB Library Stats Category","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Physical - UCSB Library Stats Category"
"SC55-R2","Column","standalone_saved_object","standalone_saved_object","Physical - UCSB Library Stats Category",2,"when","DESCRIPTOR_IDOF(""Physical Items"".""Institution"".""Institution Name"") = (6532) AND ""Location"".""Library Code"" = 'NRLF' AND ""Location"".""Location Code"" LIKE ('nu%')","General","","""Location"".""Library Code""",,,,,,,291,"Physical - UCSB Library Stats Category","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Physical - UCSB Library Stats Category"
"SC55-R3","Column","standalone_saved_object","standalone_saved_object","Physical - UCSB Library Stats Category",3,"when","DESCRIPTOR_IDOF(""Physical Items"".""Institution"".""Institution Name"") = (6533) AND ""Location"".""Library Code"" = 'SRLF' AND ""Physical Item Details"".""Statistics Note 1"" IN ('*UCSB Library', '*UCSB Spec Coll')","General","","""Location"".""Library Code""",,,,,,,291,"Physical - UCSB Library Stats Category","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Physical - UCSB Library Stats Category"
"SC55-R4","Column","standalone_saved_object","standalone_saved_object","Physical - UCSB Library Stats Category",4,"when","DESCRIPTOR_IDOF(""Physical Items"".""Institution"".""Institution Name"") = (3776) AND ""Location"".""Library Code"" IN ('RBS','MAIN')","General","","""Location"".""Library Code""",,,,,,,291,"Physical - UCSB Library Stats Category","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Physical - UCSB Library Stats Category"
"SC55-R5","Column","standalone_saved_object","standalone_saved_object","Physical - UCSB Library Stats Category",5,"when","DESCRIPTOR_IDOF(""Physical Items"".""Institution"".""Institution Name"") = (3776) AND ""Location"".""Library Code"" IN ('MAKERSPACE','RES_SHARE')","General","","""Location"".""Library Code""",,,,,,,291,"Physical - UCSB Library Stats Category","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Physical - UCSB Library Stats Category"
"SC55-R6","Column","standalone_saved_object","standalone_saved_object","Physical - UCSB Library Stats Category",6,"when","DESCRIPTOR_IDOF(""Physical Items"".""Institution"".""Institution Name"") = (3776) AND ""Location"".""Library Code"" IN ('EQUIP')","Exclude","","""Location"".""Library Code""",,,,,,,291,"Physical - UCSB Library Stats Category","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Physical - UCSB Library Stats Category"
"SC55-OTHER","Column","standalone_saved_object","standalone_saved_object","Physical - UCSB Library Stats Category",7,"otherwise","All other values","New library - needs categorization","","""Location"".""Library Code""",,,,,,,291,"Physical - UCSB Library Stats Category","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Physical - UCSB Library Stats Category"
"SC56-R1","Column","standalone_saved_object","standalone_saved_object","Physical - UCSB SLF/campus designator",1,"when","DESCRIPTOR_IDOF(""Physical Items"".""Institution"".""Institution Name"") = (6533) AND ""Location"".""Library Code"" = 'SRLF' AND ""Physical Item Details"".""Statistics Note 1"" IN ('*UCSB Library', '*UCSB Spec Coll')","SLF-S","","""Institution"".""Institution Name""",,,,,,,293,"Physical - UCSB SLF/campus designator","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Physical - UCSB SLF/campus designator"
"SC56-R2","Column","standalone_saved_object","standalone_saved_object","Physical - UCSB SLF/campus designator",2,"when","DESCRIPTOR_IDOF(""Physical Items"".""Institution"".""Institution Name"") = (6532) AND ""Location"".""Library Code"" = 'NRLF' AND ""Location"".""Location Code"" LIKE ('ns%')","SLF-N","","""Institution"".""Institution Name""",,,,,,,293,"Physical - UCSB SLF/campus designator","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Physical - UCSB SLF/campus designator"
"SC56-R3","Column","standalone_saved_object","standalone_saved_object","Physical - UCSB SLF/campus designator",3,"when","DESCRIPTOR_IDOF(""Physical Items"".""Institution"".""Institution Name"") = (6532) AND ""Location"".""Library Code"" = 'NRLF' AND ""Physical Item Details"".""Retention Note"" LIKE '%CUT%'","SLF-N","","""Institution"".""Institution Name""",,,,,,,293,"Physical - UCSB SLF/campus designator","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Physical - UCSB SLF/campus designator"
"SC56-R4","Column","standalone_saved_object","standalone_saved_object","Physical - UCSB SLF/campus designator",4,"when","DESCRIPTOR_IDOF(""Physical Items"".""Institution"".""Institution Name"") = 3776","UCSB","","""Institution"".""Institution Name""",,,,,,,293,"Physical - UCSB SLF/campus designator","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Physical - UCSB SLF/campus designator"
"SC56-OTHER","Column","standalone_saved_object","standalone_saved_object","Physical - UCSB SLF/campus designator",5,"otherwise","All other values","Other campuses","","""Institution"".""Institution Name""",,,,,,,293,"Physical - UCSB SLF/campus designator","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Physical - UCSB SLF/campus designator"
"SC57-R1","Column","standalone_saved_object","standalone_saved_object","Physical - UCSC Library Stats Category",1,"when","DESCRIPTOR_IDOF(""Physical Items"".""Institution"".""Institution Name"") = (6532) AND ""Location"".""Library Code"" = 'NRLF' AND ""Location"".""Location Code"" LIKE ('nc%')","General","","""Location"".""Library Code""",,,,,,,294,"Physical - UCSC Library Stats Category","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Physical - UCSC Library Stats Category"
"SC57-R2","Column","standalone_saved_object","standalone_saved_object","Physical - UCSC Library Stats Category",2,"when","DESCRIPTOR_IDOF(""Physical Items"".""Institution"".""Institution Name"") = (6532) AND ""Location"".""Library Code"" = 'NRLF' AND ""Location"".""Location Code"" LIKE ('nu%')","General","","""Location"".""Library Code""",,,,,,,294,"Physical - UCSC Library Stats Category","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Physical - UCSC Library Stats Category"
"SC57-R3","Column","standalone_saved_object","standalone_saved_object","Physical - UCSC Library Stats Category",3,"when","DESCRIPTOR_IDOF(""Physical Items"".""Institution"".""Institution Name"") = (6533) AND ""Location"".""Library Code"" = 'SRLF' AND ""Physical Item Details"".""Statistics Note 1"" = ('*UCSC Library')","General","","""Location"".""Library Code""",,,,,,,294,"Physical - UCSC Library Stats Category","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Physical - UCSC Library Stats Category"
"SC57-R4","Column","standalone_saved_object","standalone_saved_object","Physical - UCSC Library Stats Category",4,"when","DESCRIPTOR_IDOF(""Physical Items"".""Institution"".""Institution Name"") = (4876) AND ""Location"".""Library Code"" IN ('MCH','DSC','SE')","General","","""Location"".""Library Code""",,,,,,,294,"Physical - UCSC Library Stats Category","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Physical - UCSC Library Stats Category"
"SC57-R5","Column","standalone_saved_object","standalone_saved_object","Physical - UCSC Library Stats Category",5,"when","DESCRIPTOR_IDOF(""Physical Items"".""Institution"".""Institution Name"") = (4876) AND ""Location"".""Library Code"" IN ('RES_SHARE')","General","","""Location"".""Library Code""",,,,,,,294,"Physical - UCSC Library Stats Category","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Physical - UCSC Library Stats Category"
"SC57-OTHER","Column","standalone_saved_object","standalone_saved_object","Physical - UCSC Library Stats Category",6,"otherwise","All other values","New library - needs categorization","","""Location"".""Library Code""",,,,,,,294,"Physical - UCSC Library Stats Category","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Physical - UCSC Library Stats Category"
"SC58-R1","Column","standalone_saved_object","standalone_saved_object","Physical - UCSC SLF/campus designator",1,"when","DESCRIPTOR_IDOF(""Physical Items"".""Institution"".""Institution Name"") = (6533) AND ""Location"".""Library Code"" = 'SRLF' AND ""Physical Item Details"".""Statistics Note 1"" IN ('*UCSC Library')","SLF-S","","""Institution"".""Institution Name""",,,,,,,297,"Physical - UCSC SLF/campus designator","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Physical - UCSC SLF/campus designator"
"SC58-R2","Column","standalone_saved_object","standalone_saved_object","Physical - UCSC SLF/campus designator",2,"when","DESCRIPTOR_IDOF(""Physical Items"".""Institution"".""Institution Name"") = (6532) AND ""Location"".""Library Code"" = 'NRLF' AND ""Location"".""Location Code"" LIKE ('nc%')","SLF-N","","""Institution"".""Institution Name""",,,,,,,297,"Physical - UCSC SLF/campus designator","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Physical - UCSC SLF/campus designator"
"SC58-R3","Column","standalone_saved_object","standalone_saved_object","Physical - UCSC SLF/campus designator",3,"when","DESCRIPTOR_IDOF(""Physical Items"".""Institution"".""Institution Name"") = (6532) AND ""Location"".""Library Code"" = 'NRLF' AND ""Physical Item Details"".""Retention Note"" LIKE '%CUZ%'","SLF-N","","""Institution"".""Institution Name""",,,,,,,297,"Physical - UCSC SLF/campus designator","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Physical - UCSC SLF/campus designator"
"SC58-R4","Column","standalone_saved_object","standalone_saved_object","Physical - UCSC SLF/campus designator",4,"when","DESCRIPTOR_IDOF(""Physical Items"".""Institution"".""Institution Name"") = 4876","UCSC","","""Institution"".""Institution Name""",,,,,,,297,"Physical - UCSC SLF/campus designator","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Physical - UCSC SLF/campus designator"
"SC58-OTHER","Column","standalone_saved_object","standalone_saved_object","Physical - UCSC SLF/campus designator",5,"otherwise","All other values","Other campuses","","""Institution"".""Institution Name""",,,,,,,297,"Physical - UCSC SLF/campus designator","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Physical - UCSC SLF/campus designator"
"SC59-R1","Column","standalone_saved_object","standalone_saved_object","Physical - UCSD Library Stats Category",1,"when","DESCRIPTOR_IDOF(""Physical Items"".""Institution"".""Institution Name"") = (6532) AND ""Location"".""Library Code"" = 'NRLF' AND ""Location"".""Location Code"" LIKE ('ng%')","General","","""Location"".""Library Code""",,,,,,,298,"Physical - UCSD Library Stats Category","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Physical - UCSD Library Stats Category"
"SC59-R2","Column","standalone_saved_object","standalone_saved_object","Physical - UCSD Library Stats Category",2,"when","DESCRIPTOR_IDOF(""Physical Items"".""Institution"".""Institution Name"") = (6532) AND ""Location"".""Library Code"" = 'NRLF' AND ""Location"".""Location Code"" LIKE ('nu%')","General","","""Location"".""Library Code""",,,,,,,298,"Physical - UCSD Library Stats Category","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Physical - UCSD Library Stats Category"
"SC59-R3","Column","standalone_saved_object","standalone_saved_object","Physical - UCSD Library Stats Category",3,"when","DESCRIPTOR_IDOF(""Physical Items"".""Institution"".""Institution Name"") = (6533) AND ""Location"".""Library Code"" = 'SRLF' AND ""Physical Item Details"".""Statistics Note 1"" IN ('*UCSD Scripps','*UCSD Library','*UCSD Spec Coll')","General","","""Location"".""Library Code""",,,,,,,298,"Physical - UCSD Library Stats Category","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Physical - UCSD Library Stats Category"
"SC59-R4","Column","standalone_saved_object","standalone_saved_object","Physical - UCSD Library Stats Category",4,"when","DESCRIPTOR_IDOF(""Physical Items"".""Institution"".""Institution Name"") = (6535) AND ""Location"".""Library Code"" IN ('GEISEL','ANNEX','SCA','WongAvery')","General","","""Location"".""Library Code""",,,,,,,298,"Physical - UCSD Library Stats Category","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Physical - UCSD Library Stats Category"
"SC59-R5","Column","standalone_saved_object","standalone_saved_object","Physical - UCSD Library Stats Category",5,"when","DESCRIPTOR_IDOF(""Physical Items"".""Institution"".""Institution Name"") = (6535) AND ""Location"".""Library Code"" IN ('BorrowBot', 'RES_SHARE')","General","","""Location"".""Library Code""",,,,,,,298,"Physical - UCSD Library Stats Category","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Physical - UCSD Library Stats Category"
"SC59-OTHER","Column","standalone_saved_object","standalone_saved_object","Physical - UCSD Library Stats Category",6,"otherwise","All other values","New library - needs categorization","","""Location"".""Library Code""",,,,,,,298,"Physical - UCSD Library Stats Category","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Physical - UCSD Library Stats Category"
"SC60-R1","Column","standalone_saved_object","standalone_saved_object","Physical - UCSD SLF/campus designator",1,"when","DESCRIPTOR_IDOF(""Physical Items"".""Institution"".""Institution Name"") = (6533) AND ""Location"".""Library Code"" = 'SRLF' AND ""Physical Item Details"".""Statistics Note 1"" IN ('*UCSD Scripps','*UCSD Library','*UCSD Spec Coll')","SLF-S","","""Institution"".""Institution Name""",,,,,,,301,"Physical - UCSD SLF/campus designator","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Physical - UCSD SLF/campus designator"
"SC60-R2","Column","standalone_saved_object","standalone_saved_object","Physical - UCSD SLF/campus designator",2,"when","DESCRIPTOR_IDOF(""Physical Items"".""Institution"".""Institution Name"") = (6532) AND ""Location"".""Library Code"" = 'NRLF' AND ""Location"".""Location Code"" LIKE ('ng%')","SLF-N","","""Institution"".""Institution Name""",,,,,,,301,"Physical - UCSD SLF/campus designator","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Physical - UCSD SLF/campus designator"
"SC60-R3","Column","standalone_saved_object","standalone_saved_object","Physical - UCSD SLF/campus designator",3,"when","DESCRIPTOR_IDOF(""Physical Items"".""Institution"".""Institution Name"") = (6532) AND ""Location"".""Library Code"" = 'NRLF' AND ""Physical Item Details"".""Retention Note"" LIKE '%CUS%'","SLF-N","","""Institution"".""Institution Name""",,,,,,,301,"Physical - UCSD SLF/campus designator","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Physical - UCSD SLF/campus designator"
"SC60-R4","Column","standalone_saved_object","standalone_saved_object","Physical - UCSD SLF/campus designator",4,"when","DESCRIPTOR_IDOF(""Physical Items"".""Institution"".""Institution Name"") = 6535","UCSD","","""Institution"".""Institution Name""",,,,,,,301,"Physical - UCSD SLF/campus designator","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Physical - UCSD SLF/campus designator"
"SC60-OTHER","Column","standalone_saved_object","standalone_saved_object","Physical - UCSD SLF/campus designator",5,"otherwise","All other values","Other campuses","","""Institution"".""Institution Name""",,,,,,,301,"Physical - UCSD SLF/campus designator","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Physical - UCSD SLF/campus designator"
"SC61-R1","Column","standalone_saved_object","standalone_saved_object","Physical - UCSF Library Stats Category",1,"when","DESCRIPTOR_IDOF(""Physical Items"".""Institution"".""Institution Name"") = (6532) AND ""Location"".""Library Code"" = 'NRLF' AND ""Location"".""Location Code"" IN ('nfge', 'nfger','nfspr')","Health Science","","""Location"".""Library Code""",,,,,,,302,"Physical - UCSF Library Stats Category","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Physical - UCSF Library Stats Category"
"SC61-R2","Column","standalone_saved_object","standalone_saved_object","Physical - UCSF Library Stats Category",2,"when","DESCRIPTOR_IDOF(""Physical Items"".""Institution"".""Institution Name"") = (6533) AND ""Location"".""Library Code"" = 'SRLF' AND ""Physical Item Details"".""Statistics Note 1"" = ('*UCSF Library')","Health Science","","""Location"".""Library Code""",,,,,,,302,"Physical - UCSF Library Stats Category","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Physical - UCSF Library Stats Category"
"SC61-R3","Column","standalone_saved_object","standalone_saved_object","Physical - UCSF Library Stats Category",3,"when","DESCRIPTOR_IDOF(""Physical Items"".""Institution"".""Institution Name"") = (6536) AND ""Location"".""Library Code"" IN ('asc','mb','pa','sf')","Health Science","","""Location"".""Library Code""",,,,,,,302,"Physical - UCSF Library Stats Category","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Physical - UCSF Library Stats Category"
"SC61-R4","Column","standalone_saved_object","standalone_saved_object","Physical - UCSF Library Stats Category",4,"when","DESCRIPTOR_IDOF(""Physical Items"".""Institution"".""Institution Name"") = (6532) AND ""Location"".""Library Code"" = 'NRLF' AND ""Location"".""Location Code"" LIKE ('nu%')","Health Science","","""Location"".""Library Code""",,,,,,,302,"Physical - UCSF Library Stats Category","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Physical - UCSF Library Stats Category"
"SC61-R5","Column","standalone_saved_object","standalone_saved_object","Physical - UCSF Library Stats Category",5,"when","DESCRIPTOR_IDOF(""Physical Items"".""Institution"".""Institution Name"") = (6536) AND ""Location"".""Library Code"" IN ('RES_SHARE')","Health Science","","""Location"".""Library Code""",,,,,,,302,"Physical - UCSF Library Stats Category","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Physical - UCSF Library Stats Category"
"SC61-OTHER","Column","standalone_saved_object","standalone_saved_object","Physical - UCSF Library Stats Category",6,"otherwise","All other values","New library - needs categorization","","""Location"".""Library Code""",,,,,,,302,"Physical - UCSF Library Stats Category","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Physical - UCSF Library Stats Category"
"SC62-R1","Column","standalone_saved_object","standalone_saved_object","Physical - UCSF SLF/campus designator",1,"when","DESCRIPTOR_IDOF(""Physical Items"".""Institution"".""Institution Name"") = (6533) AND ""Location"".""Library Code"" = 'SRLF' AND ""Physical Item Details"".""Statistics Note 1"" IN ('*UCSF Library')","SLF-S","","""Institution"".""Institution Name""",,,,,,,304,"Physical - UCSF SLF/campus designator","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Physical - UCSF SLF/campus designator"
"SC62-R2","Column","standalone_saved_object","standalone_saved_object","Physical - UCSF SLF/campus designator",2,"when","DESCRIPTOR_IDOF(""Physical Items"".""Institution"".""Institution Name"") = (6532) AND ""Location"".""Library Code"" = 'NRLF' AND ""Location"".""Location Code"" LIKE ('nf%')","SLF-N","","""Institution"".""Institution Name""",,,,,,,304,"Physical - UCSF SLF/campus designator","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Physical - UCSF SLF/campus designator"
"SC62-R3","Column","standalone_saved_object","standalone_saved_object","Physical - UCSF SLF/campus designator",3,"when","DESCRIPTOR_IDOF(""Physical Items"".""Institution"".""Institution Name"") = (6532) AND ""Location"".""Library Code"" = 'NRLF' AND ""Physical Item Details"".""Retention Note"" LIKE '%CUN%'","SLF-N","","""Institution"".""Institution Name""",,,,,,,304,"Physical - UCSF SLF/campus designator","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Physical - UCSF SLF/campus designator"
"SC62-R4","Column","standalone_saved_object","standalone_saved_object","Physical - UCSF SLF/campus designator",4,"when","DESCRIPTOR_IDOF(""Physical Items"".""Institution"".""Institution Name"") = 6536","UCSF","","""Institution"".""Institution Name""",,,,,,,304,"Physical - UCSF SLF/campus designator","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Physical - UCSF SLF/campus designator"
"SC62-OTHER","Column","standalone_saved_object","standalone_saved_object","Physical - UCSF SLF/campus designator",5,"otherwise","All other values","Other campuses","","""Institution"".""Institution Name""",,,,,,,304,"Physical - UCSF SLF/campus designator","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/Physical - UCSF SLF/campus designator"
"SC63-R1","Column","standalone_saved_object","standalone_saved_object","RM Building - UCB",1,"when","""Location"".""Location Code"" LIKE '%zw'","Withdrawn","","""Location"".""Location Code""",,,,,,,305,"RM Building - UCB","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/RM Building - UCB"
"SC63-R2","Column","standalone_saved_object","standalone_saved_object","RM Building - UCB",2,"when","""Location"".""Location Code"" = 'tby'","2121 Alston","","""Location"".""Location Code""",,,,,,,305,"RM Building - UCB","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/RM Building - UCB"
"SC63-R3","Column","standalone_saved_object","standalone_saved_object","RM Building - UCB",3,"when","""Location"".""Location Code"" LIKE 'ir%'","2521 Channing Way","","""Location"".""Location Code""",,,,,,,305,"RM Building - UCB","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/RM Building - UCB"
"SC63-R4","Column","standalone_saved_object","standalone_saved_object","RM Building - UCB",4,"when","""Location"".""Location Code"" LIKE 'pf%'","BAMPFA","","""Location"".""Location Code""",,,,,,,305,"RM Building - UCB","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/RM Building - UCB"
"SC63-R5","Column","standalone_saved_object","standalone_saved_object","RM Building - UCB",5,"when","""Location"".""Location Code"" LIKE 'en%'","BECHTEL","","""Location"".""Location Code""",,,,,,,305,"RM Building - UCB","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/RM Building - UCB"
"SC63-R6","Column","standalone_saved_object","standalone_saved_object","RM Building - UCB",6,"when","""Location"".""Location Code"" = 'law'","Boalt","","""Location"".""Location Code""",,,,,,,305,"RM Building - UCB","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/RM Building - UCB"
"SC63-R7","Column","standalone_saved_object","standalone_saved_object","RM Building - UCB",7,"when","""Location"".""Location Code"" LIKE 'ea%'","C.V. Starr East Asian Library","","""Location"".""Location Code""",,,,,,,305,"RM Building - UCB","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/RM Building - UCB"
"SC63-R8","Column","standalone_saved_object","standalone_saved_object","RM Building - UCB",8,"when","(""Location"".""Location Code"" LIKE 'ah%' OR ""Location"".""Location Code"" LIKE 'ah9t%' OR ""Location"".""Location Code"" LIKE 'dl%' OR ""Location"".""Location Code"" LIKE 'dn%' OR ""Location"".""Location Code"" LIKE 'dr%' OR ""Location"".""Location Code"" LIKE 'gs%' OR ""Location"".""Location Code"" LIKE 'ma9x%' OR ""Location"".""Location Code"" LIKE 'mf%' OR ""Location"".""Location Code"" LIKE 'mo%' OR ""Location"".""Location Code"" LIKE 'ss%')","DOE","","""Location"".""Location Code""",,,,,,,305,"RM Building - UCB","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/RM Building - UCB"
"SC63-R9","Column","standalone_saved_object","standalone_saved_object","RM Building - UCB",9,"when","(""Location"".""Location Code"" LIKE 'tb%' OR ""Location"".""Location Code"" LIKE 'tj%')","Doe Annex","","""Location"".""Location Code""",,,,,,,305,"RM Building - UCB","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/RM Building - UCB"
"SC63-R10","Column","standalone_saved_object","standalone_saved_object","RM Building - UCB",10,"when","""Location"".""Library Code"" = 'BANC'","Doe Annex","","""Location"".""Location Code""",,,,,,,305,"RM Building - UCB","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/RM Building - UCB"
"SC63-R11","Column","standalone_saved_object","standalone_saved_object","RM Building - UCB",11,"when","""Location"".""Location Code"" LIKE 'mt%'","EVANS","","""Location"".""Location Code""",,,,,,,305,"RM Building - UCB","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/RM Building - UCB"
"SC63-R12","Column","standalone_saved_object","standalone_saved_object","RM Building - UCB",12,"when","""Location"".""Location Code"" LIKE 'ma%'","GARDNER","","""Location"".""Location Code""",,,,,,,305,"RM Building - UCB","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/RM Building - UCB"
"SC63-R13","Column","standalone_saved_object","standalone_saved_object","RM Building - UCB",13,"when","""Location"".""Location Code"" LIKE 'bu%'","HAAS","","""Location"".""Location Code""",,,,,,,305,"RM Building - UCB","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/RM Building - UCB"
"SC63-R14","Column","standalone_saved_object","standalone_saved_object","RM Building - UCB",14,"when","""Location"".""Location Code"" LIKE 'mu%'","HANGROVE","","""Location"".""Location Code""",,,,,,,305,"RM Building - UCB","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/RM Building - UCB"
"SC63-R15","Column","standalone_saved_object","standalone_saved_object","RM Building - UCB",15,"when","""Location"".""Location Code"" LIKE 'so%'","HAVILAND","","""Location"".""Location Code""",,,,,,,305,"RM Building - UCB","/shared/University of California System 01UCS_NETWORK/Reports/Local Requests/Annual Statistic Reports/Annual Stats FY 2025-2026/RM Building - UCB"
